1.022596458224878518e-01,3.240024985228653343e-01
1.629001329400943665e-01,2.415367706483002863e-01
3.866401845403637516e-01,4.339373688219863023e-01
1.226253419665920968e-01,2.958587970039388004e-01
2.492113350199848532e-01,1.050698530667902308e-01
2.350141087373552595e-01,1.064452933373600113e-01
4.876825763588479301e-01,2.673317399676373718e-01
8.980647588587864494e-02,3.842846514944788794e-01
1.715606655697901328e-01,2.083690526868284265e-01
3.735923952869141251e-01,4.024318988953251020e-01
2.246087665851090043e-01,2.126424381795389562e-01
1.756294285966027435e-01,2.127028214116662153e-01
5.382097472313248643e-01,1.733448404083597627e-01
4.369213010056968716e-01,3.464671824382711263e-01
4.498783021810375815e-01,3.201822363567002894e-01
2.838374150143722074e-01,7.978708679383823832e-02
2.929931538322139151e-01,1.259601630042576081e-01
1.426387504263816608e-01,3.155026126599110303e-01
1.499083688188503349e-01,2.593817790675898571e-01
2.228309925091205290e-01,2.193210895722755849e-01
3.759044533908819097e-01,4.541510315439897250e-01
3.180359803260248142e-01,4.416405672372790692e-01
1.953162757945670347e-01,1.953182459274657723e-01
3.374186277195226902e-01,4.854053190242037519e-01
5.598848499662152367e-01,2.094212475182627708e-01
1.570382133527138957e-01,2.383723289886101326e-01
5.086595043923320958e-01,2.813790540254127448e-01
1.306540307025061964e-01,3.033300531783348353e-01
3.000189615945554333e-01,4.977591304495798674e-01
3.484362888477296472e-01,4.575794626113186547e-01
2.115282197772585526e-01,1.563806894538767311e-01
3.698512343343670628e-01,4.914583221857359852e-01
3.206945765991534580e-01,4.994672840215603205e-01
3.403238759654016454e-01,5.188738895901995329e-01
3.494572730910759373e-01,4.591019233382930276e-01
2.384920475634302872e-01,1.915852737440406905e-01
2.311844557573602132e-01,1.948711942948717080e-01
4.367809572671484397e-01,3.322986513786329033e-01
3.882065016215270892e-01,3.632259538669636578e-01
2.096902927335534406e-01,1.809262219314407005e-01
4.801015765176591121e-01,2.968222772558447575e-01
4.389602021113509500e-01,3.209386233031367164e-01
4.698310428887931822e-01,3.517253588585931845e-01
1.945019482008189249e-01,2.597476529420140179e-01
4.114224766640569575e-01,3.823504339202598579e-01
3.637574198521558166e-01,4.208603583786512115e-01
4.105737763504574978e-01,3.078569365391384260e-01
3.633256018585690472e-01,4.238189644753113106e-01
3.880459540684351172e-01,3.946517184187801064e-01
3.580335613435600139e-01,4.801721314764894610e-01
8.593428210002609924e-02,3.130051628820052501e-01
2.171831181129248445e-01,1.708565878684404626e-01
3.018130241001008018e-01,4.841264365382468848e-01
3.264183528588382455e-01,4.932584140014220075e-01
1.631032313973460046e-01,2.274240243330536704e-01
3.940528090297998332e-01,4.106402863025514494e-01
3.340476102603616715e-01,5.330098822306497119e-01
2.374532635521258706e-01,1.694014676954729570e-01
4.533278485414359293e-01,3.342614811948258491e-01
4.464281598709111676e-01,3.294124326604560560e-01
8.283716974527022270e-02,3.791602064554313589e-01
2.196006689738715101e-01,1.649867871516580986e-01
2.412913306771993505e-01,1.752199064002605833e-01
4.246557033240138113e-01,3.701385745012789052e-01
2.954746753498564416e-01,5.126638700848326069e-01
3.694134904852227064e-01,3.742879585397150821e-01
2.781012754375201679e-01,5.436331322576772873e-01
1.632197296762695204e-01,2.141283611396196385e-01
3.998994561881473175e-01,3.683856305213589755e-01
3.416379536378959525e-01,4.526668669612523566e-01
1.956690289720225961e-01,2.389611787947822641e-01
3.726675409525544991e-01,4.049252174395667203e-01
1.476836904494433500e-01,2.728470068750908917e-01
3.596402052578980824e-01,4.993740434200840128e-01
3.453787778637567585e-01,4.470076750128989529e-01
2.795182755781188133e-01,5.169169228413696970e-01
2.610416197298136565e-01,8.196845282164805235e-02
4.427461430725520564e-01,3.491320414857282950e-01
1.908241285740624738e-01,1.905466812831272949e-01
1.786759047958352276e-01,2.138977361376121211e-01
4.123133686525578545e-01,4.128204517180134592e-01
1.349176284280076965e-01,2.895494231256270368e-01
2.011716426408734215e-01,2.126862857390056649e-01
3.461993130530812701e-01,4.926635249850930820e-01
4.153923053333054005e-01,3.979541788781725820e-01
4.659629078263759494e-01,3.693026824516020823e-01
1.555380767894990468e-01,2.846032391261819061e-01
4.182369339247556383e-01,3.797535416972789291e-01
1.725351838692794071e-01,2.417493189911904816e-01
3.094044514154368208e-01,6.986473985361729699e-02
4.060655144602761113e-01,-8.414902644117615294e-02
3.454585249779941192e-01,5.295883085906414323e-01
2.980456056995384184e-01,5.271982164310339697e-02
3.804464612032782966e-01,4.000685234461338613e-01
3.439108833911444507e-01,-1.345369438322003598e-03
3.551338997014878429e-01,4.735677905303506963e-01
2.359522568207598758e-01,1.400390680928883802e-01
1.763964484197881322e-01,2.356654452735564009e-01
2.348483293803403371e-01,1.497483794030070314e-01
2.640553797643270806e-01,1.666420094017893316e-01
2.051052508802770902e-01,1.828506012961513827e-01
1.843200527838128600e-01,2.469528620872795954e-01
3.815506788057184684e-01,4.383692528440996106e-01
2.544135655703056442e-01,6.002614051274753892e-01
1.042176751437908500e-01,2.985248438484502942e-01
2.850084031761658254e-01,3.548884023979851504e-02
8.763248485770613883e-02,3.490819930244849489e-01
1.159124646208349318e-01,2.991154561129919509e-01
4.595910862189048762e-01,3.028137223280009116e-01
4.691572410494047607e-01,2.917405491586532174e-01
4.409135489675580777e-01,3.509987449350861488e-01
4.349757212813686325e-01,3.447465517037861527e-01
5.637201074072661910e-01,2.039479611785278423e-01
2.446644153224666052e-01,1.085884631727521005e-01
4.065496936007131912e-01,4.237506148011790374e-01
2.417674928569256976e-01,1.333245263502505495e-01
4.243517168601219081e-01,3.743404932161144005e-01
1.300767846936560779e-01,3.122081043551006019e-01
4.305465621351708960e-01,3.312318202408121026e-01
5.338550486678999007e-01,1.957953718751755667e-01
1.475196585136926974e-01,2.611386850695863737e-01
1.408195495901108374e-01,2.653294546477102944e-01
2.417740826757369399e-01,1.713759617106504485e-01
1.741608230274578895e-01,2.420012112451236097e-01
1.949781603619173409e-01,2.204345348272362115e-01
1.266602394761234818e-01,2.859096538276875155e-01
2.313074139806875762e-01,1.657794295130375350e-01
2.935671761032287996e-01,5.289515933643940127e-01
1.352646914208425477e-01,3.273210548117177487e-01
1.501291351004642727e-01,2.715732666429743203e-01
1.124343876313291385e-01,2.954400618034358494e-01
7.103327220976639322e-02,3.364249003810107497e-01
3.791939872330931660e-01,4.971826783857120624e-01
3.833022657310352632e-01,4.475323420244433636e-01
3.582503846736391218e-01,4.568416350481550037e-01
4.574574583781003123e-01,3.264937227464662639e-01
1.779401180297204565e-01,2.829810762266005697e-01
3.023430274745126378e-01,6.482967979141893156e-02
3.283093413904888402e-01,4.477156576913602914e-01
1.601622736718660567e-01,3.013591889867727747e-01
2.897279859784274714e-01,1.264712824600107977e-01
3.056842462700567475e-01,2.980711888235720169e-02
2.154261596141273383e-01,1.544243938115730519e-01
2.072327023649167543e-01,1.730472602487299616e-01
1.786012218706861110e-01,1.685805136059428666e-01
2.910489460802738737e-01,3.241984413341419957e-02
4.840635020290092183e-01,2.816931449346361527e-01
3.446736289217950389e-01,5.813751125131022546e-03
2.475276569445872266e-01,6.257306936895870031e-01
1.670788533395669018e-01,2.716669462817487002e-01
