2.056097227813558703e+01,8.943832683991608690e+00
2.221697171299614126e+01,8.272130124901737602e+00
2.014474095450388447e+01,1.073972050257620836e+01
2.123941977304991724e+01,9.609105334749651561e+00
2.117100796899024573e+01,8.319442005315604405e+00
2.099925641882462912e+01,8.485943784300189918e+00
2.035139677887612208e+01,9.241457669200011438e+00
1.962969833186570767e+01,1.158481278510783952e+01
2.117756459455055662e+01,9.360852024316926645e+00
2.020628280836059432e+01,9.865381668534597637e+00
2.136176212480660297e+01,8.400400289592344194e+00
2.089277784324069032e+01,1.104060501392721605e+01
2.085547284811175217e+01,8.534916560651168993e+00
2.118454861101531961e+01,1.079802014040276070e+01
2.017760643154287337e+01,9.779724105353515995e+00
2.090209593873434457e+01,8.431567876817540608e+00
2.254347919712835946e+01,8.860899483484899974e+00
2.065637705333358198e+01,8.799442753545424267e+00
1.889723223932589136e+01,1.077450033712661792e+01
2.025856373714323411e+01,1.026466988328790109e+01
2.042850684838103703e+01,1.155882228214925256e+01
1.936684605671358028e+01,1.154628190123102627e+01
2.159642546054634238e+01,8.179806410281008411e+00
2.161934733367807127e+01,8.213419190921131374e+00
1.960879474049852789e+01,1.178354077054918925e+01
2.112370139286302262e+01,1.067769932617641437e+01
2.231741495757584914e+01,8.661826077293644843e+00
2.270045231179944167e+01,8.973712428671328567e+00
2.019072087249170622e+01,1.040341953453835977e+01
2.149652166490715288e+01,8.328400491367954572e+00
2.140166630717754614e+01,9.784679067464482571e+00
2.016840424584579949e+01,1.031157620929930374e+01
2.128872040548676736e+01,1.025838473368831316e+01
2.122356713788890659e+01,9.919914581872513182e+00
2.071646081367869385e+01,8.794633792330291300e+00
1.929975737258773449e+01,1.152154364923628194e+01
2.123924225230701524e+01,9.295654296807857264e+00
2.017669050760569505e+01,1.173459088542591822e+01
2.115480328264539978e+01,1.089367902807909161e+01
2.050417874602734969e+01,1.166530462890428765e+01
1.993030338258108713e+01,1.162476076999093344e+01
2.049436078263057226e+01,1.167444317708484647e+01
2.244538245574293356e+01,8.704678595274723207e+00
2.075767200266745149e+01,1.123356902883428710e+01
2.028387876958027647e+01,1.152235012641874334e+01
2.089916292433766642e+01,1.130156084866974808e+01
2.117940987838026956e+01,8.291029153191828982e+00
2.112814496525176011e+01,8.554715637503877090e+00
1.957113731104047361e+01,1.168600049960850029e+01
2.110800811877503946e+01,8.367433823742418397e+00
2.022854894100875711e+01,9.692008201153122116e+00
1.877744677988515321e+01,1.112533529136422850e+01
2.135024258310302514e+01,8.461722834865128107e+00
2.053030696227552809e+01,1.148619928660502154e+01
2.265150213692087178e+01,9.061765959655250668e+00
2.229605936546866829e+01,8.619501658303372338e+00
1.993810187822492352e+01,1.162955497012972650e+01
1.998733057982404304e+01,1.168580261249843133e+01
2.039686608844446525e+01,9.365757674285552170e+00
2.132488940591746385e+01,1.009226788079215709e+01
2.112934612679213231e+01,8.433679821737845472e+00
2.087411482072934632e+01,1.108845898545761699e+01
2.111572078410291908e+01,9.375612069501279677e+00
2.021469429790613859e+01,9.646620698425122598e+00
2.023746294512387323e+01,9.863444672096404631e+00
2.124549884672709865e+01,1.027750074637098443e+01
2.132090260470262066e+01,1.002497261809253892e+01
2.178830012002409333e+01,8.367843317938936210e+00
2.092573492921303568e+01,1.115674672963330671e+01
2.020370228035111637e+01,9.462915092081916058e+00
1.974288726560373775e+01,1.166375932483274624e+01
1.905274593033162134e+01,1.144517270043404977e+01
2.113458316780139512e+01,8.229564058345710365e+00
2.037952079363610380e+01,9.281171571135734766e+00
1.906760432233488700e+01,1.137117818835313976e+01
2.231718999256627356e+01,8.891009836338698236e+00
2.030634046375335799e+01,1.167991449052027875e+01
2.032202127373700762e+01,1.170646988027415070e+01
2.068500165093639254e+01,1.136598541485602176e+01
2.255830171728956657e+01,8.869712607290871631e+00
2.021678356013182665e+01,1.023213876889748875e+01
2.020629529733612273e+01,1.074937680521310845e+01
2.121700427433946956e+01,1.004753985751619361e+01
1.919615095096456514e+01,1.145772146248337009e+01
2.034192004889230176e+01,1.159272281866724263e+01
1.954411645816565724e+01,1.160801216928800628e+01
1.938314970947392979e+01,1.153416461572637708e+01
2.045468977569197477e+01,1.145028124908455069e+01
2.128684404496054583e+01,9.754263842928434514e+00
2.130683523297499349e+01,9.602622811202234487e+00
2.036005596395425599e+01,9.214479198742573374e+00
1.993452179997348850e+01,1.163541677978153643e+01
2.067983922697265342e+01,1.153341377700616377e+01
2.105480419785853385e+01,8.546707125511598946e+00
2.122242570375336612e+01,1.056405569525946042e+01
2.123028528542344162e+01,9.858491568570888930e+00
2.013705289854369340e+01,9.648648238927759024e+00
1.883884778538742211e+01,1.068545974756292871e+01
2.212989504423237719e+01,8.607723290118377335e+00
2.074127613263354775e+01,1.140523919839187350e+01
2.112126969078836325e+01,8.476170316923660408e+00
2.067419500629663176e+01,1.135942916688297188e+01
2.124522532429714872e+01,1.025876390462499188e+01
2.019874154021726298e+01,9.508431704371783866e+00
2.204441587902690358e+01,8.341244811555050376e+00
2.098618444422893603e+01,8.451528525364624400e+00
1.874618439515637291e+01,1.109906881989322081e+01
2.129194359954548332e+01,9.812823849103663676e+00
2.021642454482892859e+01,9.685314500247528713e+00
2.002274516534544446e+01,1.166164404812678335e+01
1.899291022112365468e+01,1.116795992523736203e+01
2.188257605577273779e+01,8.421191550898297962e+00
2.029941124058005641e+01,1.172138846357012554e+01
2.152341216201309493e+01,8.260351872574208443e+00
2.156438747724460825e+01,8.396693112938022452e+00
1.944511101176252055e+01,1.168727565137360536e+01
1.887303499604299617e+01,1.097291166026899489e+01
2.262917256087132500e+01,8.909506403395496932e+00
2.030631793892916903e+01,9.154096201883801243e+00
2.064254929033654662e+01,8.873145446292200589e+00
2.090334890438145976e+01,1.104693720949982705e+01
2.008535562151473641e+01,1.017192191139184665e+01
2.026658505732232030e+01,9.521821130555499835e+00
2.010859539116682271e+01,1.000212064734109596e+01
1.893537620859743242e+01,1.121576511645029406e+01
2.178321988345051707e+01,8.245993586015112342e+00
2.121313137277360994e+01,1.058094895680392256e+01
1.913424135948187654e+01,1.131320535740929145e+01
2.035415921684345619e+01,9.227528779216523702e+00
2.244819713003256467e+01,8.545611130746774364e+00
1.895410961717153953e+01,1.114928347214563153e+01
1.944481255012638599e+01,1.170433951128464756e+01
2.018772633084767776e+01,1.008566328122076605e+01
